month,rep_id,region,division,product,tenure_months,monthly_target,sales_units,target_ach_pct,doctor_coverage,calls_made,new_doctors_added,avg_rx_per_doctor
2023-03,REP0138,North,Orthopedics,PainEase 100mg,67,125.0,179.0,143.4,14,54,2,12.79
2023-04,REP0138,North,Orthopedics,PainEase 100mg,68,125.0,180.0,144.2,15,51,1,12.0
2023-05,REP0138,North,Orthopedics,PainEase 100mg,69,125.0,194.0,155.4,18,65,4,10.78
2023-06,REP0138,North,Orthopedics,PainEase 100mg,70,125.0,195.0,156.2,22,78,1,8.86
2023-07,REP0138,North,Orthopedics,PainEase 100mg,71,125.0,193.0,154.6,17,61,0,11.35
2023-08,REP0138,North,Orthopedics,PainEase 100mg,72,125.0,166.0,133.0,20,77,2,8.3
2023-09,REP0138,North,Orthopedics,PainEase 100mg,73,125.0,180.0,144.2,21,79,2,8.57
2023-10,REP0138,North,Orthopedics,PainEase 100mg,74,125.0,156.0,125.0,13,42,1,12.0
2023-11,REP0138,North,Orthopedics,PainEase 100mg,75,125.0,157.0,125.8,10,48,1,15.7
2023-12,REP0138,North,Orthopedics,PainEase 100mg,76,125.0,160.0,128.2,22,58,1,7.27
2021-01,REP0139,East,Cardiology,CardioMax 10mg,21,163.0,207.0,127.3,17,52,2,12.18
2021-02,REP0139,East,Cardiology,CardioMax 10mg,22,163.0,150.0,92.2,20,80,0,7.5
2021-03,REP0139,East,Cardiology,CardioMax 10mg,23,163.0,202.0,124.2,11,38,4,18.36
2021-04,REP0139,East,Cardiology,CardioMax 10mg,24,163.0,226.0,138.9,17,36,0,13.29
2021-05,REP0139,East,Cardiology,CardioMax 10mg,25,163.0,229.0,140.8,18,65,2,12.72
2021-06,REP0139,East,Cardiology,CardioMax 10mg,26,163.0,219.0,134.6,18,59,0,12.17
2021-07,REP0139,East,Cardiology,CardioMax 10mg,27,163.0,217.0,133.4,20,49,0,10.85
2021-08,REP0139,East,Cardiology,CardioMax 10mg,28,163.0,282.0,173.4,15,64,1,18.8
2021-09,REP0139,East,Cardiology,CardioMax 10mg,29,163.0,204.0,125.4,20,70,1,10.2
2021-10,REP0139,East,Cardiology,CardioMax 10mg,30,163.0,201.0,123.6,19,60,1,10.58
2021-11,REP0139,East,Cardiology,CardioMax 10mg,31,163.0,178.0,109.4,13,60,0,13.69
2021-12,REP0139,East,Cardiology,CardioMax 10mg,32,163.0,205.0,126.0,16,60,1,12.81
2022-01,REP0139,East,Cardiology,CardioMax 10mg,33,163.0,166.0,102.1,18,67,0,9.22
2022-02,REP0139,East,Cardiology,CardioMax 10mg,34,163.0,243.0,149.4,21,80,3,11.57
2022-03,REP0139,East,Cardiology,CardioMax 10mg,35,163.0,178.0,109.4,20,88,2,8.9
2022-04,REP0139,East,Cardiology,CardioMax 10mg,36,163.0,228.0,140.2,13,35,0,17.54
2022-05,REP0139,East,Cardiology,CardioMax 10mg,37,163.0,235.0,144.5,13,44,2,18.08
2022-06,REP0139,East,Cardiology,CardioMax 10mg,38,163.0,214.0,131.6,14,44,1,15.29
2022-07,REP0139,East,Cardiology,CardioMax 10mg,39,163.0,245.0,150.6,18,59,1,13.61
2022-08,REP0139,East,Cardiology,CardioMax 10mg,40,163.0,236.0,145.1,23,68,3,10.26
2022-09,REP0139,East,Cardiology,CardioMax 10mg,41,163.0,195.0,119.9,19,74,0,10.26
2022-10,REP0139,East,Cardiology,CardioMax 10mg,42,163.0,217.0,133.4,13,54,0,16.69
2022-11,REP0139,East,Cardiology,CardioMax 10mg,43,163.0,188.0,115.6,18,68,2,10.44
2022-12,REP0139,East,Cardiology,CardioMax 10mg,44,163.0,207.0,127.3,15,43,3,13.8
2023-01,REP0139,East,Cardiology,CardioMax 10mg,45,163.0,212.0,130.3,16,42,3,13.25
2023-02,REP0139,East,Cardiology,CardioMax 10mg,46,163.0,236.0,145.1,17,54,1,13.88
2023-03,REP0139,East,Cardiology,CardioMax 10mg,47,163.0,225.0,138.3,21,64,1,10.71
2023-04,REP0139,East,Cardiology,CardioMax 10mg,48,163.0,240.0,147.6,19,73,2,12.63
2023-05,REP0139,East,Cardiology,CardioMax 10mg,49,163.0,290.0,178.3,14,60,0,20.71
2023-06,REP0139,East,Cardiology,CardioMax 10mg,50,163.0,251.0,154.3,19,75,1,13.21
2023-07,REP0139,East,Cardiology,CardioMax 10mg,51,163.0,265.0,162.9,16,37,1,16.56
2023-08,REP0139,East,Cardiology,CardioMax 10mg,52,163.0,223.0,137.1,23,90,0,9.7
2023-09,REP0139,East,Cardiology,CardioMax 10mg,53,163.0,216.0,132.8,15,56,2,14.4
2023-10,REP0139,East,Cardiology,CardioMax 10mg,54,163.0,281.0,172.8,16,56,4,17.56
2023-11,REP0139,East,Cardiology,CardioMax 10mg,55,163.0,216.0,132.8,13,48,2,16.62
2023-12,REP0139,East,Cardiology,CardioMax 10mg,56,163.0,203.0,124.8,21,79,1,9.67
2021-01,REP0140,North,Cardiology,CardioMax 10mg,15,263.0,259.0,98.6,18,61,2,14.39
2021-02,REP0140,North,Cardiology,CardioMax 10mg,16,263.0,242.0,92.1,22,72,1,11.0
2021-03,REP0140,North,Cardiology,CardioMax 10mg,17,263.0,290.0,110.4,26,87,0,11.15
2021-04,REP0140,North,Cardiology,CardioMax 10mg,18,263.0,317.0,120.7,18,67,2,17.61
2021-05,REP0140,North,Cardiology,CardioMax 10mg,19,263.0,319.0,121.5,19,62,2,16.79
2021-06,REP0140,North,Cardiology,CardioMax 10mg,20,263.0,322.0,122.6,16,54,1,20.12
2021-07,REP0140,North,Cardiology,CardioMax 10mg,21,263.0,318.0,121.1,19,66,0,16.74
2021-08,REP0140,North,Cardiology,CardioMax 10mg,22,263.0,248.0,94.4,17,61,2,14.59
2021-09,REP0140,North,Cardiology,CardioMax 10mg,23,263.0,305.0,116.1,16,43,1,19.06
2021-10,REP0140,North,Cardiology,CardioMax 10mg,24,263.0,310.0,118.0,24,87,1,12.92
2021-11,REP0140,North,Cardiology,CardioMax 10mg,25,263.0,251.0,95.6,24,85,1,10.46
2021-12,REP0140,North,Cardiology,CardioMax 10mg,26,263.0,276.0,105.1,10,26,1,27.6
2022-01,REP0140,North,Cardiology,CardioMax 10mg,27,263.0,275.0,104.7,15,38,1,18.33
2022-02,REP0140,North,Cardiology,CardioMax 10mg,28,263.0,258.0,98.2,17,60,3,15.18
2022-03,REP0140,North,Cardiology,CardioMax 10mg,29,263.0,280.0,106.6,15,52,2,18.67
2022-04,REP0140,North,Cardiology,CardioMax 10mg,30,263.0,291.0,110.8,11,34,2,26.45
2022-05,REP0140,North,Cardiology,CardioMax 10mg,31,263.0,317.0,120.7,22,81,1,14.41
2022-06,REP0140,North,Cardiology,CardioMax 10mg,32,263.0,363.0,138.2,14,35,2,25.93
2022-07,REP0140,North,Cardiology,CardioMax 10mg,33,263.0,301.0,114.6,17,50,2,17.71
2022-08,REP0140,North,Cardiology,CardioMax 10mg,34,263.0,322.0,122.6,20,60,0,16.1
2022-09,REP0140,North,Cardiology,CardioMax 10mg,35,263.0,303.0,115.4,16,51,1,18.94
2022-10,REP0140,North,Cardiology,CardioMax 10mg,36,263.0,273.0,103.9,19,70,3,14.37
2022-11,REP0140,North,Cardiology,CardioMax 10mg,37,263.0,260.0,99.0,21,78,3,12.38
2022-12,REP0140,North,Cardiology,CardioMax 10mg,38,263.0,238.0,90.6,17,74,0,14.0
2023-01,REP0140,North,Cardiology,CardioMax 10mg,39,263.0,305.0,116.1,24,89,0,12.71
2023-02,REP0140,North,Cardiology,CardioMax 10mg,40,263.0,276.0,105.1,21,62,2,13.14
2023-03,REP0140,North,Cardiology,CardioMax 10mg,41,263.0,303.0,115.4,15,43,3,20.2
2023-04,REP0140,North,Cardiology,CardioMax 10mg,42,263.0,339.0,129.1,17,59,1,19.94
2023-05,REP0140,North,Cardiology,CardioMax 10mg,43,263.0,286.0,108.9,23,82,3,12.43
2023-06,REP0140,North,Cardiology,CardioMax 10mg,44,263.0,328.0,124.9,18,65,3,18.22
2023-07,REP0140,North,Cardiology,CardioMax 10mg,45,263.0,385.0,146.6,16,53,1,24.06
2023-08,REP0140,North,Cardiology,CardioMax 10mg,46,263.0,309.0,117.6,28,84,5,11.04
2023-09,REP0140,North,Cardiology,CardioMax 10mg,47,263.0,323.0,123.0,17,52,1,19.0
2023-10,REP0140,North,Cardiology,CardioMax 10mg,48,263.0,277.0,105.5,23,85,4,12.04
2023-11,REP0140,North,Cardiology,CardioMax 10mg,49,263.0,271.0,103.2,18,62,1,15.06
2023-12,REP0140,North,Cardiology,CardioMax 10mg,50,263.0,251.0,95.6,20,72,1,12.55
2021-01,REP0141,West,Orthopedics,BonePlus 500mg,29,184.0,152.0,82.8,18,73,4,8.44
2021-02,REP0141,West,Orthopedics,BonePlus 500mg,30,184.0,173.0,94.3,11,45,1,15.73
2021-03,REP0141,West,Orthopedics,BonePlus 500mg,31,184.0,204.0,111.1,19,59,2,10.74
2021-04,REP0141,West,Orthopedics,BonePlus 500mg,32,184.0,223.0,121.5,17,51,0,13.12
2021-05,REP0141,West,Orthopedics,BonePlus 500mg,33,184.0,198.0,107.9,16,62,0,12.38
2021-06,REP0141,West,Orthopedics,BonePlus 500mg,34,184.0,241.0,131.3,12,60,4,20.08
2021-07,REP0141,West,Orthopedics,BonePlus 500mg,35,184.0,215.0,117.1,11,38,1,19.55
2021-08,REP0141,West,Orthopedics,BonePlus 500mg,36,184.0,184.0,100.2,19,59,1,9.68
2021-09,REP0141,West,Orthopedics,BonePlus 500mg,37,184.0,191.0,104.1,15,69,1,12.73
2021-10,REP0141,West,Orthopedics,BonePlus 500mg,38,184.0,190.0,103.5,18,65,2,10.56
2021-11,REP0141,West,Orthopedics,BonePlus 500mg,39,184.0,188.0,102.4,19,68,2,9.89
2021-12,REP0141,West,Orthopedics,BonePlus 500mg,40,184.0,171.0,93.2,14,48,2,12.21
2022-01,REP0141,West,Orthopedics,BonePlus 500mg,41,184.0,182.0,99.2,18,61,1,10.11
2022-02,REP0141,West,Orthopedics,BonePlus 500mg,42,184.0,178.0,97.0,19,64,2,9.37
2022-03,REP0141,West,Orthopedics,BonePlus 500mg,43,184.0,215.0,117.1,15,57,2,14.33
2022-04,REP0141,West,Orthopedics,BonePlus 500mg,44,184.0,246.0,134.0,17,65,2,14.47
2022-05,REP0141,West,Orthopedics,BonePlus 500mg,45,184.0,197.0,107.3,15,59,1,13.13
2022-06,REP0141,West,Orthopedics,BonePlus 500mg,46,184.0,185.0,100.8,17,50,2,10.88
2022-07,REP0141,West,Orthopedics,BonePlus 500mg,47,184.0,251.0,136.7,21,85,1,11.95
2022-08,REP0141,West,Orthopedics,BonePlus 500mg,48,184.0,212.0,115.5,13,40,0,16.31
2022-09,REP0141,West,Orthopedics,BonePlus 500mg,49,184.0,182.0,99.2,23,63,3,7.91
2022-10,REP0141,West,Orthopedics,BonePlus 500mg,50,184.0,211.0,115.0,19,57,0,11.11
2022-11,REP0141,West,Orthopedics,BonePlus 500mg,51,184.0,176.0,95.9,20,70,0,8.8
2022-12,REP0141,West,Orthopedics,BonePlus 500mg,52,184.0,198.0,107.9,24,82,2,8.25
2023-01,REP0141,West,Orthopedics,BonePlus 500mg,53,184.0,163.0,88.8,16,60,2,10.19
2023-02,REP0141,West,Orthopedics,BonePlus 500mg,54,184.0,187.0,101.9,16,52,1,11.69
2023-03,REP0141,West,Orthopedics,BonePlus 500mg,55,184.0,215.0,117.1,10,34,2,21.5
2023-04,REP0141,West,Orthopedics,BonePlus 500mg,56,184.0,211.0,115.0,16,52,1,13.19
2023-05,REP0141,West,Orthopedics,BonePlus 500mg,57,184.0,232.0,126.4,18,46,2,12.89
2023-06,REP0141,West,Orthopedics,BonePlus 500mg,58,184.0,230.0,125.3,25,77,0,9.2
2023-07,REP0141,West,Orthopedics,BonePlus 500mg,59,184.0,229.0,124.8,19,50,1,12.05
2023-08,REP0141,West,Orthopedics,BonePlus 500mg,60,184.0,235.0,128.0,14,59,1,16.79
2023-09,REP0141,West,Orthopedics,BonePlus 500mg,61,184.0,198.0,107.9,20,82,2,9.9
2023-10,REP0141,West,Orthopedics,BonePlus 500mg,62,184.0,221.0,120.4,24,76,3,9.21
2023-11,REP0141,West,Orthopedics,BonePlus 500mg,63,184.0,169.0,92.1,19,65,3,8.89
2023-12,REP0141,West,Orthopedics,BonePlus 500mg,64,184.0,207.0,112.8,20,72,2,10.35
2021-01,REP0142,North,Orthopedics,BonePlus 500mg,19,192.0,188.0,97.9,17,55,2,11.06
2021-02,REP0142,North,Orthopedics,BonePlus 500mg,20,192.0,192.0,100.0,21,70,0,9.14
2021-03,REP0142,North,Orthopedics,BonePlus 500mg,21,192.0,184.0,95.9,18,54,3,10.22
2021-04,REP0142,North,Orthopedics,BonePlus 500mg,22,192.0,192.0,100.0,11,39,1,17.45
2021-05,REP0142,North,Orthopedics,BonePlus 500mg,23,192.0,227.0,118.3,16,59,3,14.19
2021-06,REP0142,North,Orthopedics,BonePlus 500mg,24,192.0,212.0,110.4,20,84,2,10.6
2021-07,REP0142,North,Orthopedics,BonePlus 500mg,25,192.0,207.0,107.8,19,56,0,10.89
2021-08,REP0142,North,Orthopedics,BonePlus 500mg,26,192.0,238.0,124.0,19,78,2,12.53
2021-09,REP0142,North,Orthopedics,BonePlus 500mg,27,192.0,193.0,100.5,18,65,4,10.72
2021-10,REP0142,North,Orthopedics,BonePlus 500mg,28,192.0,201.0,104.7,15,50,2,13.4
2021-11,REP0142,North,Orthopedics,BonePlus 500mg,29,192.0,166.0,86.5,17,57,2,9.76
2021-12,REP0142,North,Orthopedics,BonePlus 500mg,30,192.0,178.0,92.7,12,41,2,14.83
2022-01,REP0142,North,Orthopedics,BonePlus 500mg,31,192.0,205.0,106.8,21,60,0,9.76
2022-02,REP0142,North,Orthopedics,BonePlus 500mg,32,192.0,177.0,92.2,24,87,5,7.38
2022-03,REP0142,North,Orthopedics,BonePlus 500mg,33,192.0,228.0,118.8,18,59,2,12.67
2022-04,REP0142,North,Orthopedics,BonePlus 500mg,34,192.0,234.0,121.9,22,74,4,10.64
2022-05,REP0142,North,Orthopedics,BonePlus 500mg,35,192.0,229.0,119.3,22,79,1,10.41
2022-06,REP0142,North,Orthopedics,BonePlus 500mg,36,192.0,197.0,102.6,13,54,2,15.15
2022-07,REP0142,North,Orthopedics,BonePlus 500mg,37,192.0,242.0,126.1,24,76,1,10.08
2022-08,REP0142,North,Orthopedics,BonePlus 500mg,38,192.0,216.0,112.5,12,35,0,18.0
2022-09,REP0142,North,Orthopedics,BonePlus 500mg,39,192.0,185.0,96.4,14,48,4,13.21
2022-10,REP0142,North,Orthopedics,BonePlus 500mg,40,192.0,183.0,95.3,22,78,2,8.32
2022-11,REP0142,North,Orthopedics,BonePlus 500mg,41,192.0,193.0,100.5,10,26,2,19.3
2022-12,REP0142,North,Orthopedics,BonePlus 500mg,42,192.0,189.0,98.5,11,36,2,17.18
2023-01,REP0142,North,Orthopedics,BonePlus 500mg,43,192.0,173.0,90.1,16,68,2,10.81
2023-02,REP0142,North,Orthopedics,BonePlus 500mg,44,192.0,228.0,118.8,16,64,0,14.25
2023-03,REP0142,North,Orthopedics,BonePlus 500mg,45,192.0,230.0,119.8,15,56,2,15.33
2023-04,REP0142,North,Orthopedics,BonePlus 500mg,46,192.0,243.0,126.6,13,48,2,18.69
2023-05,REP0142,North,Orthopedics,BonePlus 500mg,47,192.0,264.0,137.5,15,42,0,17.6
2023-06,REP0142,North,Orthopedics,BonePlus 500mg,48,192.0,239.0,124.5,16,53,1,14.94
2023-07,REP0142,North,Orthopedics,BonePlus 500mg,49,192.0,269.0,140.1,17,68,2,15.82
2023-08,REP0142,North,Orthopedics,BonePlus 500mg,50,192.0,216.0,112.5,18,75,3,12.0
2023-09,REP0142,North,Orthopedics,BonePlus 500mg,51,192.0,242.0,126.1,20,66,3,12.1
2023-10,REP0142,North,Orthopedics,BonePlus 500mg,52,192.0,218.0,113.6,21,74,0,10.38
2023-11,REP0142,North,Orthopedics,BonePlus 500mg,53,192.0,206.0,107.3,24,90,2,8.58
2023-12,REP0142,North,Orthopedics,BonePlus 500mg,54,192.0,183.0,95.3,24,94,0,7.62
2021-01,REP0143,West,Oncology,ImmunoBoost 25mg,12,127.0,132.0,104.0,13,39,2,10.15
2021-02,REP0143,West,Oncology,ImmunoBoost 25mg,13,127.0,130.0,102.5,19,67,4,6.84
2021-03,REP0143,West,Oncology,ImmunoBoost 25mg,14,127.0,140.0,110.3,16,50,3,8.75
2021-04,REP0143,West,Oncology,ImmunoBoost 25mg,15,127.0,158.0,124.5,17,65,0,9.29
2021-05,REP0143,West,Oncology,ImmunoBoost 25mg,16,127.0,146.0,115.1,19,67,1,7.68
2021-06,REP0143,West,Oncology,ImmunoBoost 25mg,17,127.0,172.0,135.6,25,91,0,6.88
2021-07,REP0143,West,Oncology,ImmunoBoost 25mg,18,127.0,184.0,145.0,25,91,2,7.36
2021-08,REP0143,West,Oncology,ImmunoBoost 25mg,19,127.0,140.0,110.3,14,46,1,10.0
2021-09,REP0143,West,Oncology,ImmunoBoost 25mg,20,127.0,145.0,114.3,18,57,3,8.06
2021-10,REP0143,West,Oncology,ImmunoBoost 25mg,21,127.0,143.0,112.7,20,74,2,7.15
2021-11,REP0143,West,Oncology,ImmunoBoost 25mg,22,127.0,137.0,108.0,21,83,0,6.52
2021-12,REP0143,West,Oncology,ImmunoBoost 25mg,23,127.0,119.0,93.8,15,43,1,7.93
2022-01,REP0143,West,Oncology,ImmunoBoost 25mg,24,127.0,133.0,104.8,16,44,1,8.31
2022-02,REP0143,West,Oncology,ImmunoBoost 25mg,25,127.0,161.0,126.9,16,60,1,10.06
2022-03,REP0143,West,Oncology,ImmunoBoost 25mg,26,127.0,156.0,122.9,17,65,1,9.18
2022-04,REP0143,West,Oncology,ImmunoBoost 25mg,27,127.0,167.0,131.6,15,57,0,11.13
2022-05,REP0143,West,Oncology,ImmunoBoost 25mg,28,127.0,181.0,142.6,18,52,4,10.06
2022-06,REP0143,West,Oncology,ImmunoBoost 25mg,29,127.0,183.0,144.2,13,46,0,14.08
2022-07,REP0143,West,Oncology,ImmunoBoost 25mg,30,127.0,150.0,118.2,22,67,2,6.82
2022-08,REP0143,West,Oncology,ImmunoBoost 25mg,31,127.0,183.0,144.2,14,65,2,13.07
2022-09,REP0143,West,Oncology,ImmunoBoost 25mg,32,127.0,159.0,125.3,14,41,0,11.36
2022-10,REP0143,West,Oncology,ImmunoBoost 25mg,33,127.0,140.0,110.3,22,68,0,6.36
2022-11,REP0143,West,Oncology,ImmunoBoost 25mg,34,127.0,128.0,100.9,12,49,0,10.67
2022-12,REP0143,West,Oncology,ImmunoBoost 25mg,35,127.0,139.0,109.5,16,63,0,8.69
2023-01,REP0143,West,Oncology,ImmunoBoost 25mg,36,127.0,139.0,109.5,13,40,0,10.69
2023-02,REP0143,West,Oncology,ImmunoBoost 25mg,37,127.0,150.0,118.2,24,82,3,6.25
2023-03,REP0143,West,Oncology,ImmunoBoost 25mg,38,127.0,174.0,137.1,17,67,2,10.24
2023-04,REP0143,West,Oncology,ImmunoBoost 25mg,39,127.0,153.0,120.6,17,61,4,9.0
2023-05,REP0143,West,Oncology,ImmunoBoost 25mg,40,127.0,167.0,131.6,19,56,3,8.79
2023-06,REP0143,West,Oncology,ImmunoBoost 25mg,41,127.0,201.0,158.4,13,59,3,15.46
2023-07,REP0143,West,Oncology,ImmunoBoost 25mg,42,127.0,200.0,157.6,24,93,1,8.33
2023-08,REP0143,West,Oncology,ImmunoBoost 25mg,43,127.0,196.0,154.5,14,42,1,14.0
2023-09,REP0143,West,Oncology,ImmunoBoost 25mg,44,127.0,170.0,134.0,14,39,0,12.14
2023-10,REP0143,West,Oncology,ImmunoBoost 25mg,45,127.0,152.0,119.8,18,56,0,8.44
2023-11,REP0143,West,Oncology,ImmunoBoost 25mg,46,127.0,154.0,121.4,25,84,3,6.16
2023-12,REP0143,West,Oncology,ImmunoBoost 25mg,47,127.0,147.0,115.9,20,76,2,7.35
2021-01,REP0144,West,Oncology,CancerBlock 100mg,34,170.0,203.0,119.7,21,71,2,9.67
2021-02,REP0144,West,Oncology,CancerBlock 100mg,35,170.0,153.0,90.2,23,79,2,6.65
2021-03,REP0144,West,Oncology,CancerBlock 100mg,36,170.0,208.0,122.7,23,72,3,9.04
2021-04,REP0144,West,Oncology,CancerBlock 100mg,37,170.0,235.0,138.6,20,67,0,11.75
2021-05,REP0144,West,Oncology,CancerBlock 100mg,38,170.0,256.0,151.0,19,77,1,13.47
2021-06,REP0144,West,Oncology,CancerBlock 100mg,39,170.0,234.0,138.0,23,95,2,10.17
2021-07,REP0144,West,Oncology,CancerBlock 100mg,40,170.0,226.0,133.3,21,71,2,10.76
2021-08,REP0144,West,Oncology,CancerBlock 100mg,41,170.0,227.0,133.9,24,78,2,9.46
2021-09,REP0144,West,Oncology,CancerBlock 100mg,42,170.0,211.0,124.4,16,52,2,13.19
2021-10,REP0144,West,Oncology,CancerBlock 100mg,43,170.0,222.0,130.9,20,69,2,11.1
2021-11,REP0144,West,Oncology,CancerBlock 100mg,44,170.0,212.0,125.0,21,51,1,10.1
2021-12,REP0144,West,Oncology,CancerBlock 100mg,45,170.0,192.0,113.2,20,69,2,9.6
2022-01,REP0144,West,Oncology,CancerBlock 100mg,46,170.0,182.0,107.3,19,73,0,9.58
2022-02,REP0144,West,Oncology,CancerBlock 100mg,47,170.0,253.0,149.2,22,77,1,11.5
2022-03,REP0144,West,Oncology,CancerBlock 100mg,48,170.0,221.0,130.3,18,66,3,12.28
2022-04,REP0144,West,Oncology,CancerBlock 100mg,49,170.0,230.0,135.6,20,59,1,11.5
2022-05,REP0144,West,Oncology,CancerBlock 100mg,50,170.0,257.0,151.6,20,63,1,12.85
2022-06,REP0144,West,Oncology,CancerBlock 100mg,51,170.0,284.0,167.5,22,78,0,12.91
2022-07,REP0144,West,Oncology,CancerBlock 100mg,52,170.0,302.0,178.1,17,56,1,17.76
2022-08,REP0144,West,Oncology,CancerBlock 100mg,53,170.0,250.0,147.4,19,74,0,13.16
2022-09,REP0144,West,Oncology,CancerBlock 100mg,54,170.0,224.0,132.1,26,92,1,8.62
2022-10,REP0144,West,Oncology,CancerBlock 100mg,55,170.0,201.0,118.5,20,78,3,10.05
2022-11,REP0144,West,Oncology,CancerBlock 100mg,56,170.0,203.0,119.7,19,79,3,10.68
2022-12,REP0144,West,Oncology,CancerBlock 100mg,57,170.0,192.0,113.2,7,26,2,27.43
2023-01,REP0144,West,Oncology,CancerBlock 100mg,58,170.0,191.0,112.6,17,57,2,11.24
2023-02,REP0144,West,Oncology,CancerBlock 100mg,59,170.0,211.0,124.4,23,81,0,9.17
2023-03,REP0144,West,Oncology,CancerBlock 100mg,60,170.0,252.0,148.6,12,52,3,21.0
2023-04,REP0144,West,Oncology,CancerBlock 100mg,61,170.0,278.0,164.0,17,55,2,16.35
2023-05,REP0144,West,Oncology,CancerBlock 100mg,62,170.0,260.0,153.3,15,48,1,17.33
2023-06,REP0144,West,Oncology,CancerBlock 100mg,63,170.0,241.0,142.1,20,69,1,12.05
2023-07,REP0144,West,Oncology,CancerBlock 100mg,64,170.0,240.0,141.5,13,60,1,18.46
2023-08,REP0144,West,Oncology,CancerBlock 100mg,65,170.0,266.0,156.9,18,40,4,14.78
2023-09,REP0144,West,Oncology,CancerBlock 100mg,66,170.0,254.0,149.8,14,48,0,18.14
2023-10,REP0144,West,Oncology,CancerBlock 100mg,67,170.0,260.0,153.3,14,44,1,18.57
2023-11,REP0144,West,Oncology,CancerBlock 100mg,68,170.0,218.0,128.6,23,94,1,9.48
2023-12,REP0144,West,Oncology,CancerBlock 100mg,69,170.0,220.0,129.8,18,55,4,12.22
2021-01,REP0145,West,Orthopedics,JointFlex 15mg,15,124.0,119.0,96.3,23,82,2,5.17
2021-02,REP0145,West,Orthopedics,JointFlex 15mg,16,124.0,131.0,106.0,12,49,3,10.92
2021-03,REP0145,West,Orthopedics,JointFlex 15mg,17,124.0,121.0,97.9,20,76,3,6.05
2021-04,REP0145,West,Orthopedics,JointFlex 15mg,18,124.0,166.0,134.3,28,101,3,5.93
2021-05,REP0145,West,Orthopedics,JointFlex 15mg,19,124.0,159.0,128.6,14,54,3,11.36
2021-06,REP0145,West,Orthopedics,JointFlex 15mg,20,124.0,166.0,134.3,11,26,2,15.09
2021-07,REP0145,West,Orthopedics,JointFlex 15mg,21,124.0,155.0,125.4,19,70,1,8.16
2021-08,REP0145,West,Orthopedics,JointFlex 15mg,22,124.0,151.0,122.1,17,64,2,8.88
2021-09,REP0145,West,Orthopedics,JointFlex 15mg,23,124.0,136.0,110.0,17,51,2,8.0
2021-10,REP0145,West,Orthopedics,JointFlex 15mg,24,124.0,132.0,106.8,20,68,3,6.6
2021-11,REP0145,West,Orthopedics,JointFlex 15mg,25,124.0,146.0,118.1,19,63,0,7.68
2021-12,REP0145,West,Orthopedics,JointFlex 15mg,26,124.0,140.0,113.2,17,59,1,8.24
2022-01,REP0145,West,Orthopedics,JointFlex 15mg,27,124.0,118.0,95.4,22,76,0,5.36
2022-02,REP0145,West,Orthopedics,JointFlex 15mg,28,124.0,138.0,111.6,12,46,2,11.5
2022-03,REP0145,West,Orthopedics,JointFlex 15mg,29,124.0,167.0,135.1,12,53,2,13.92
2022-04,REP0145,West,Orthopedics,JointFlex 15mg,30,124.0,142.0,114.9,25,86,0,5.68
2022-05,REP0145,West,Orthopedics,JointFlex 15mg,31,124.0,180.0,145.6,13,54,1,13.85
2022-06,REP0145,West,Orthopedics,JointFlex 15mg,32,124.0,164.0,132.7,12,33,2,13.67
2022-07,REP0145,West,Orthopedics,JointFlex 15mg,33,124.0,145.0,117.3,20,65,1,7.25
2022-08,REP0145,West,Orthopedics,JointFlex 15mg,34,124.0,169.0,136.7,17,69,0,9.94
2022-09,REP0145,West,Orthopedics,JointFlex 15mg,35,124.0,163.0,131.8,18,57,3,9.06
2022-10,REP0145,West,Orthopedics,JointFlex 15mg,36,124.0,151.0,122.1,18,60,1,8.39
2022-11,REP0145,West,Orthopedics,JointFlex 15mg,37,124.0,126.0,101.9,23,87,2,5.48
2022-12,REP0145,West,Orthopedics,JointFlex 15mg,38,124.0,131.0,106.0,26,85,1,5.04
2023-01,REP0145,West,Orthopedics,JointFlex 15mg,39,124.0,159.0,128.6,17,73,2,9.35
2023-02,REP0145,West,Orthopedics,JointFlex 15mg,40,124.0,140.0,113.2,17,53,2,8.24
2023-03,REP0145,West,Orthopedics,JointFlex 15mg,41,124.0,172.0,139.1,19,68,0,9.05
2023-04,REP0145,West,Orthopedics,JointFlex 15mg,42,124.0,181.0,146.4,21,75,1,8.62
2023-05,REP0145,West,Orthopedics,JointFlex 15mg,43,124.0,175.0,141.6,14,37,1,12.5
2023-06,REP0145,West,Orthopedics,JointFlex 15mg,44,124.0,165.0,133.5,15,48,1,11.0
2023-07,REP0145,West,Orthopedics,JointFlex 15mg,45,124.0,173.0,139.9,6,23,2,28.83
2023-08,REP0145,West,Orthopedics,JointFlex 15mg,46,124.0,182.0,147.2,17,68,1,10.71
2023-09,REP0145,West,Orthopedics,JointFlex 15mg,47,124.0,164.0,132.7,14,58,3,11.71
2023-10,REP0145,West,Orthopedics,JointFlex 15mg,48,124.0,174.0,140.7,15,56,0,11.6
2023-11,REP0145,West,Orthopedics,JointFlex 15mg,49,124.0,123.0,99.5,20,69,0,6.15
2023-12,REP0145,West,Orthopedics,JointFlex 15mg,50,124.0,144.0,116.5,21,74,3,6.86
2021-01,REP0146,East,Oncology,ImmunoBoost 25mg,46,120.0,148.0,123.6,20,66,2,7.4
2021-02,REP0146,East,Oncology,ImmunoBoost 25mg,47,120.0,138.0,115.3,13,36,2,10.62
